"Ctry_code"|"reg_code"|"reg_tl3"|"reg_tl3_label"
"US"|"US48221"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48223"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48225"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48227"|"US107"|"Midland-Odessa - Tx"
"US"|"US48229"|"US051"|"El Paso - Tx"
"US"|"US48231"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48233"|"US007"|"Amarillo - Tx"
"US"|"US48235"|"US143"|"San Angelo - Tx"
"US"|"US48237"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48239"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48241"|"US016"|"Beaumont-Port Arthur - Tx"
"US"|"US48243"|"US107"|"Midland-Odessa - Tx"
"US"|"US48245"|"US016"|"Beaumont-Port Arthur - Tx"
"US"|"US48247"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48249"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48251"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48253"|"US002"|"Abilene - Tx"
"US"|"US48255"|"US144"|"San Antonio - Tx"
"US"|"US48257"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48259"|"US144"|"San Antonio - Tx"
"US"|"US48261"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48263"|"US002"|"Abilene - Tx"
"US"|"US48265"|"US144"|"San Antonio - Tx"
"US"|"US48267"|"US144"|"San Antonio - Tx"
"US"|"US48269"|"US178"|"Wichita Falls - Tx"
"US"|"US48271"|"US144"|"San Antonio - Tx"
"US"|"US48273"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48275"|"US002"|"Abilene - Tx"
"US"|"US48277"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48279"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48281"|"US087"|"Killeen-Temple-Fort Hood - Tx"
"US"|"US48283"|"US144"|"San Antonio - Tx"
"US"|"US48285"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48287"|"US013"|"Austin-Round Rock - Tx"
"US"|"US48289"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48291"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48293"|"US087"|"Killeen-Temple-Fort Hood - Tx"
"US"|"US48295"|"US007"|"Amarillo - Tx"
"US"|"US48297"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48299"|"US013"|"Austin-Round Rock - Tx"
"US"|"US48301"|"US107"|"Midland-Odessa - Tx"
"US"|"US48303"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48305"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48307"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48309"|"US087"|"Killeen-Temple-Fort Hood - Tx"
"US"|"US48311"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48313"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48315"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48317"|"US107"|"Midland-Odessa - Tx"
"US"|"US48319"|"US013"|"Austin-Round Rock - Tx"
"US"|"US48321"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48323"|"US144"|"San Antonio - Tx"
"US"|"US48325"|"US144"|"San Antonio - Tx"
"US"|"US48327"|"US143"|"San Angelo - Tx"
"US"|"US48329"|"US107"|"Midland-Odessa - Tx"
"US"|"US48331"|"US013"|"Austin-Round Rock - Tx"
"US"|"US48333"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48335"|"US002"|"Abilene - Tx"
"US"|"US48337"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48339"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48341"|"US007"|"Amarillo - Tx"
"US"|"US48343"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48345"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48347"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48349"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48351"|"US016"|"Beaumont-Port Arthur - Tx"
"US"|"US48353"|"US002"|"Abilene - Tx"
"US"|"US48355"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48357"|"US007"|"Amarillo - Tx"
"US"|"US48359"|"US007"|"Amarillo - Tx"
"US"|"US48361"|"US016"|"Beaumont-Port Arthur - Tx"
"US"|"US48363"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48365"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48367"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48369"|"US007"|"Amarillo - Tx"
"US"|"US48371"|"US107"|"Midland-Odessa - Tx"
"US"|"US48373"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48375"|"US007"|"Amarillo - Tx"
"US"|"US48377"|"US107"|"Midland-Odessa - Tx"
"US"|"US48379"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48381"|"US007"|"Amarillo - Tx"
"US"|"US48383"|"US107"|"Midland-Odessa - Tx"
"US"|"US48385"|"US144"|"San Antonio - Tx"
"US"|"US48387"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48389"|"US107"|"Midland-Odessa - Tx"
"US"|"US48391"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48393"|"US007"|"Amarillo - Tx"
"US"|"US48395"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48397"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48399"|"US143"|"San Angelo - Tx"
"US"|"US48401"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48403"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48405"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48407"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48409"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48411"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48413"|"US143"|"San Angelo - Tx"
"US"|"US48415"|"US002"|"Abilene - Tx"
"US"|"US48417"|"US002"|"Abilene - Tx"
"US"|"US48419"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48421"|"US119"|"Oklahoma City-Shawnee - Ok"
"US"|"US48423"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48425"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48427"|"US104"|"Mcallen-Edinburg-Pharr - Tx"
"US"|"US48429"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48431"|"US143"|"San Angelo - Tx"
"US"|"US48433"|"US002"|"Abilene - Tx"
"US"|"US48435"|"US143"|"San Angelo - Tx"
"US"|"US48437"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48439"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48441"|"US002"|"Abilene - Tx"
"US"|"US48443"|"US107"|"Midland-Odessa - Tx"
"US"|"US48445"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48447"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48449"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48451"|"US143"|"San Angelo - Tx"
"US"|"US48453"|"US013"|"Austin-Round Rock - Tx"
"US"|"US48455"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48457"|"US016"|"Beaumont-Port Arthur - Tx"
"US"|"US48459"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48461"|"US107"|"Midland-Odessa - Tx"
"US"|"US48463"|"US144"|"San Antonio - Tx"
"US"|"US48465"|"US144"|"San Antonio - Tx"
"US"|"US48467"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48469"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48471"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48473"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48475"|"US107"|"Midland-Odessa - Tx"
"US"|"US48477"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48479"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48481"|"US075"|"Houston-Baytown-Huntsville - Tx"
"US"|"US48483"|"US007"|"Amarillo - Tx"
"US"|"US48485"|"US178"|"Wichita Falls - Tx"
"US"|"US48487"|"US178"|"Wichita Falls - Tx"
"US"|"US48489"|"US104"|"Mcallen-Edinburg-Pharr - Tx"
"US"|"US48491"|"US013"|"Austin-Round Rock - Tx"
"US"|"US48493"|"US144"|"San Antonio - Tx"
"US"|"US48495"|"US107"|"Midland-Odessa - Tx"
"US"|"US48497"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48499"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48501"|"US099"|"Lubbock-Levelland - Tx"
"US"|"US48503"|"US042"|"Dallas-Fort Worth - Tx"
"US"|"US48505"|"US041"|"Corpus Christi-Kingsville - Tx"
"US"|"US48507"|"US144"|"San Antonio - Tx"
"US"|"US49001"|"US092"|"Las Vegas-Paradise-Pahrump - Nv"
"US"|"US49003"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49005"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49007"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49009"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49011"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49013"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49015"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49017"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49019"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49021"|"US092"|"Las Vegas-Paradise-Pahrump - Nv"
"US"|"US49023"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49025"|"US058"|"Flagstaff - Az"
"US"|"US49027"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49029"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49031"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49033"|"US026"|"Casper - Wy"
"US"|"US49035"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49037"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49039"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49041"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49043"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49045"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49047"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49049"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49051"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49053"|"US092"|"Las Vegas-Paradise-Pahrump - Nv"
"US"|"US49055"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US49057"|"US142"|"Salt Lake City-Ogden-Clearfield - Ut"
"US"|"US50001"|"US024"|"Burlington-South Burlington - Vt"
"US"|"US50003"|"US004"|"Albany-Schenectady-Amsterdam - Ny"
"US"|"US50005"|"US024"|"Burlington-South Burlington - Vt"
"US"|"US50007"|"US024"|"Burlington-South Burlington - Vt"
"US"|"US50009"|"US022"|"Boston-Worcester-Manchester - Ma-Nh"
"US"|"US50011"|"US024"|"Burlington-South Burlington - Vt"
"US"|"US50013"|"US024"|"Burlington-South Burlington - Vt"
"US"|"US50015"|"US024"|"Burlington-South Burlington - Vt"
"US"|"US50017"|"US022"|"Boston-Worcester-Manchester - Ma-Nh"
"US"|"US50019"|"US024"|"Burlington-South Burlington - Vt"
"US"|"US50021"|"US022"|"Boston-Worcester-Manchester - Ma-Nh"
"US"|"US50023"|"US024"|"Burlington-South Burlington - Vt"
"US"|"US50025"|"US022"|"Boston-Worcester-Manchester - Ma-Nh"
"US"|"US50027"|"US022"|"Boston-Worcester-Manchester - Ma-Nh"
"US"|"US51001"|"US049"|"Dover - De"
"US"|"US51003"|"US137"|"Richmond - Va"
"US"|"US51005"|"US138"|"Roanoke - Va"
"US"|"US51007"|"US137"|"Richmond - Va"
"US"|"US51009"|"US138"|"Roanoke - Va"
"US"|"US51011"|"US138"|"Roanoke - Va"
"US"|"US51013"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51015"|"US071"|"Harrisonburg - Va"
"US"|"US51017"|"US071"|"Harrisonburg - Va"
"US"|"US51019"|"US138"|"Roanoke - Va"
"US"|"US51021"|"US138"|"Roanoke - Va"
"US"|"US51023"|"US138"|"Roanoke - Va"
"US"|"US51025"|"US137"|"Richmond - Va"
"US"|"US51027"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US51029"|"US137"|"Richmond - Va"
"US"|"US51031"|"US138"|"Roanoke - Va"
"US"|"US51033"|"US137"|"Richmond - Va"
"US"|"US51035"|"US066"|"Greensboro-Winston-Salem-High Point - Nc"
"US"|"US51036"|"US137"|"Richmond - Va"
"US"|"US51037"|"US137"|"Richmond - Va"
"US"|"US51041"|"US137"|"Richmond - Va"
"US"|"US51043"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51045"|"US138"|"Roanoke - Va"
"US"|"US51047"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51049"|"US137"|"Richmond - Va"
"US"|"US51051"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US51053"|"US137"|"Richmond - Va"
"US"|"US51057"|"US137"|"Richmond - Va"
"US"|"US51059"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51061"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51063"|"US138"|"Roanoke - Va"
"US"|"US51065"|"US137"|"Richmond - Va"
"US"|"US51067"|"US138"|"Roanoke - Va"
"US"|"US51069"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51071"|"US138"|"Roanoke - Va"
"US"|"US51073"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51075"|"US137"|"Richmond - Va"
"US"|"US51077"|"US066"|"Greensboro-Winston-Salem-High Point - Nc"
"US"|"US51079"|"US137"|"Richmond - Va"
"US"|"US51081"|"US137"|"Richmond - Va"
"US"|"US51083"|"US133"|"Raleigh-Durham-Cary - Nc"
"US"|"US51085"|"US137"|"Richmond - Va"
"US"|"US51087"|"US137"|"Richmond - Va"
"US"|"US51089"|"US066"|"Greensboro-Winston-Salem-High Point - Nc"
"US"|"US51091"|"US071"|"Harrisonburg - Va"
"US"|"US51093"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51095"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51097"|"US137"|"Richmond - Va"
"US"|"US51099"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51101"|"US137"|"Richmond - Va"
"US"|"US51103"|"US137"|"Richmond - Va"
"US"|"US51105"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US51107"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51109"|"US137"|"Richmond - Va"
"US"|"US51111"|"US137"|"Richmond - Va"
"US"|"US51113"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51115"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51117"|"US137"|"Richmond - Va"
"US"|"US51119"|"US137"|"Richmond - Va"
"US"|"US51121"|"US138"|"Roanoke - Va"
"US"|"US51125"|"US137"|"Richmond - Va"
"US"|"US51127"|"US137"|"Richmond - Va"
"US"|"US51131"|"US049"|"Dover - De"
"US"|"US51133"|"US137"|"Richmond - Va"
"US"|"US51135"|"US137"|"Richmond - Va"
"US"|"US51137"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51139"|"US071"|"Harrisonburg - Va"
"US"|"US51141"|"US066"|"Greensboro-Winston-Salem-High Point - Nc"
"US"|"US51143"|"US066"|"Greensboro-Winston-Salem-High Point - Nc"
"US"|"US51145"|"US137"|"Richmond - Va"
"US"|"US51147"|"US137"|"Richmond - Va"
"US"|"US51149"|"US137"|"Richmond - Va"
"US"|"US51153"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51155"|"US138"|"Roanoke - Va"
"US"|"US51157"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51159"|"US137"|"Richmond - Va"
"US"|"US51161"|"US138"|"Roanoke - Va"
"US"|"US51163"|"US071"|"Harrisonburg - Va"
"US"|"US51165"|"US071"|"Harrisonburg - Va"
"US"|"US51167"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US51169"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US51171"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51173"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US51175"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51177"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51179"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51181"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51183"|"US137"|"Richmond - Va"
"US"|"US51185"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US51187"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51191"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US51193"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51195"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US51197"|"US138"|"Roanoke - Va"
"US"|"US51199"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51510"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51515"|"US138"|"Roanoke - Va"
"US"|"US51520"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US51530"|"US071"|"Harrisonburg - Va"
"US"|"US51540"|"US137"|"Richmond - Va"
"US"|"US51550"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51560"|"US138"|"Roanoke - Va"
"US"|"US51570"|"US137"|"Richmond - Va"
"US"|"US51580"|"US138"|"Roanoke - Va"
"US"|"US51590"|"US066"|"Greensboro-Winston-Salem-High Point - Nc"
"US"|"US51595"|"US137"|"Richmond - Va"
"US"|"US51600"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51610"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51620"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51630"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51640"|"US066"|"Greensboro-Winston-Salem-High Point - Nc"
"US"|"US51650"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51660"|"US071"|"Harrisonburg - Va"
"US"|"US51670"|"US137"|"Richmond - Va"
"US"|"US51678"|"US071"|"Harrisonburg - Va"
"US"|"US51680"|"US138"|"Roanoke - Va"
"US"|"US51683"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51685"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US51690"|"US066"|"Greensboro-Winston-Salem-High Point - Nc"
"US"|"US51700"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51710"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51720"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US51730"|"US137"|"Richmond - Va"
"US"|"US51735"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51740"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51750"|"US138"|"Roanoke - Va"
"US"|"US51760"|"US137"|"Richmond - Va"
"US"|"US51770"|"US138"|"Roanoke - Va"
"US"|"US51775"|"US138"|"Roanoke - Va"
"US"|"US51790"|"US071"|"Harrisonburg - Va"
"US"|"US51800"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51810"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51820"|"US071"|"Harrisonburg - Va"
"US"|"US51830"|"US173"|"Virginia Beach-Norfolk-Newport News - Va-Nc"
"US"|"US51840"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US53001"|"US177"|"Wenatchee - Wa"
"US"|"US53003"|"US093"|"Lewiston - Id-Wa"
"US"|"US53005"|"US086"|"Kennewick-Richland-Pasco - Wa"
"US"|"US53007"|"US177"|"Wenatchee - Wa"
"US"|"US53009"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53011"|"US131"|"Portland-Vancouver-Beaverton - Or-Wa"
"US"|"US53013"|"US086"|"Kennewick-Richland-Pasco - Wa"
"US"|"US53015"|"US131"|"Portland-Vancouver-Beaverton - Or-Wa"
"US"|"US53017"|"US177"|"Wenatchee - Wa"
"US"|"US53019"|"US157"|"Spokane - Wa"
"US"|"US53021"|"US086"|"Kennewick-Richland-Pasco - Wa"
"US"|"US53023"|"US093"|"Lewiston - Id-Wa"
"US"|"US53025"|"US177"|"Wenatchee - Wa"
"US"|"US53027"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53029"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53031"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53033"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53035"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53037"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53039"|"US131"|"Portland-Vancouver-Beaverton - Or-Wa"
"US"|"US53041"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53043"|"US157"|"Spokane - Wa"
"US"|"US53045"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53047"|"US177"|"Wenatchee - Wa"
"US"|"US53049"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53051"|"US157"|"Spokane - Wa"
"US"|"US53053"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53055"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53057"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53059"|"US131"|"Portland-Vancouver-Beaverton - Or-Wa"
"US"|"US53061"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53063"|"US157"|"Spokane - Wa"
"US"|"US53065"|"US157"|"Spokane - Wa"
"US"|"US53067"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53069"|"US131"|"Portland-Vancouver-Beaverton - Or-Wa"
"US"|"US53071"|"US086"|"Kennewick-Richland-Pasco - Wa"
"US"|"US53073"|"US152"|"Seattle-Tacoma-Olympia - Wa"
"US"|"US53075"|"US157"|"Spokane - Wa"
"US"|"US53077"|"US086"|"Kennewick-Richland-Pasco - Wa"
"US"|"US54001"|"US034"|"Clarksburg - Wv + Morgantown - Wv"
"US"|"US54003"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US54005"|"US029"|"Charleston - Wv"
"US"|"US54007"|"US029"|"Charleston - Wv"
"US"|"US54009"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US54011"|"US029"|"Charleston - Wv"
"US"|"US54013"|"US029"|"Charleston - Wv"
"US"|"US54015"|"US029"|"Charleston - Wv"
"US"|"US54017"|"US034"|"Clarksburg - Wv + Morgantown - Wv"
"US"|"US54019"|"US029"|"Charleston - Wv"
"US"|"US54021"|"US029"|"Charleston - Wv"
"US"|"US54023"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US54025"|"US029"|"Charleston - Wv"
"US"|"US54027"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US54029"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US54031"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US54033"|"US034"|"Clarksburg - Wv + Morgantown - Wv"
"US"|"US54035"|"US029"|"Charleston - Wv"
"US"|"US54037"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US54039"|"US029"|"Charleston - Wv"
"US"|"US54041"|"US034"|"Clarksburg - Wv + Morgantown - Wv"
"US"|"US54043"|"US029"|"Charleston - Wv"
"US"|"US54045"|"US029"|"Charleston - Wv"
"US"|"US54047"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US54049"|"US034"|"Clarksburg - Wv + Morgantown - Wv"
"US"|"US54051"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US54053"|"US040"|"Columbus-Marion-Chillicothe - Oh"
"US"|"US54055"|"US081"|"Johnson City-Kingsport-Bristol - Tn-Va"
"US"|"US54057"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US54059"|"US094"|"Lexington-Fayette-Frankfort-Richmond - Ky"
"US"|"US54061"|"US034"|"Clarksburg - Wv + Morgantown - Wv"
"US"|"US54063"|"US138"|"Roanoke - Va"
"US"|"US54065"|"US174"|"Washington-Baltimore-N.Virginia - Dc-Md-Va-Wv"
"US"|"US54067"|"US029"|"Charleston - Wv"
"US"|"US54069"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US54071"|"US071"|"Harrisonburg - Va"
"US"|"US54073"|"US029"|"Charleston - Wv"
"US"|"US54075"|"US029"|"Charleston - Wv"
"US"|"US54077"|"US034"|"Clarksburg - Wv + Morgantown - Wv"
"US"|"US54079"|"US029"|"Charleston - Wv"
"US"|"US54081"|"US029"|"Charleston - Wv"
"US"|"US54083"|"US029"|"Charleston - Wv"
"US"|"US54085"|"US029"|"Charleston - Wv"
"US"|"US54087"|"US029"|"Charleston - Wv"
"US"|"US54089"|"US029"|"Charleston - Wv"
"US"|"US54091"|"US034"|"Clarksburg - Wv + Morgantown - Wv"
"US"|"US54093"|"US029"|"Charleston - Wv"
"US"|"US54095"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US54097"|"US034"|"Clarksburg - Wv + Morgantown - Wv"
"US"|"US54099"|"US029"|"Charleston - Wv"
"US"|"US54101"|"US029"|"Charleston - Wv"
"US"|"US54103"|"US129"|"Pittsburgh-New Castle - Pa"
"US"|"US54105"|"US029"|"Charleston - Wv"
"US"|"US54107"|"US029"|"Charleston - Wv"
"US"|"US54109"|"US029"|"Charleston - Wv"
"US"|"US55001"|"US101"|"Madison-Baraboo - Wi"
"US"|"US55003"|"US176"|"Wausau-Merrill - Wi"
